source,texte
arduino automation7,"The ESP8266 WIFI module Tx pin is connected with the Arduino’s pin number 2. The ch_pd pin of the ESP8266 WIFI module is connected with the Arduino’s pin number 3.3 volt. The RST pin of the wifi module is left unconnected. The VCC pin of the ESP8266 WIFI module is connected with the 3.3-volt pin of the Arduino Uno. The Ground pin of the ESP8266 WIFI module is connected with the Arduino’s Ground. The Rx pin of the wifi module is connected with pin number 3 of the Arduino Uno, while the GPIO 1 and GPIO 0 are not connected."
arduino automation7,"4 relays are connected with the Arduino pins 9 to 13. If you want you can increase or decrease the number of relays. The relays used in this project are of the type SPDT “ these are 12V and 10A relays. As you can see in the circuit diagram a 10k resistor and 2n2222 NPN transistor is connected with each relay. The 10k resistor and 2n2222 makes the driver and is used to operate this relay. Due to the voltage difference, a 12v relay cannot be directly operated by the controller so that’s why we need a driver circuit to control a relay. The Selection of the Transistor entirely depends on the relay coil resistance."
arduino automation7,"To find the relay coil resistance you will need a multimeter. Set the multimeter on the resistance and connect both the test leads of the digital multimeter with the two legs of the relay which has the coil. After you find the Coil resistance, then the next step is to use ohm’s law"
arduino automation7,V = I R
arduino automation7,"Now after putting values in this formula, you can find the Current. now depending on the value of the current calculated, we select a transistor whose collector current is greater than the relay coil current. this is the current needed to energize the relay coil. Select a transistor whose collector is approximately 3 times greater than the calculated value. This way the transistor will never heat up."
arduino automation7,"I selected 2n2222 NPN transistor and if you check the datasheet of this transistor you will find that its collector current is much greater than the relay coil current, which is best. Moreover the 2n2222 transistors are really cheap and are easily available in every electronics shop."
arduino automation7,"If you want to control your home or office appliances from remote locations, then I highly recommend you should use Nodemcu ESP8266 wifi module and Blynk Application. I have so many tutorials on Blynk Application and Nodemcu esp8266 wifi module. The use of Nodemcu esp8266 wifi module is really easy as compared to the ESP8266 wifi module."
arduino automation7,"If you have any questions regarding this project, you can let me know in a comment."
arduino automation7,Download:
arduino automation7,Cell phone application apk file:Wifi
arduino automation7,ESP8266 Arduino Programming:
arduino automation7,Watch Video Tutorial:
arduino automation7,Engr. Shahzada Fahad
arduino automation7,Related Articles
arduino automation7,How to Know WiFi Password Using ESP8266
arduino automation7,"A02YYUW Waterproof Ultrasonic Sensor with Arduino, ESP32, & ESP8266"
arduino automation7,"ESP32 CAM and ESP8266 with Google sheets, Google Drive, MLX90614,& Ultrasonic Sensor"
arduino automation7,Unleash the Potential of the Internet: 10 Essential IoT Starter Kits to Kickstart Your Journey
arduino automation7,17 Comments
arduino automation7,"Hi, so thrilled by your tutorial as it helped my understanding things better. Which platform did you use to develop the android app please?"
arduino automation7,This application is designed in Android studio. I am starting a complete series on how to make android cell phone applications for Arduino Bluetooth. Click the subscribe button and you will be notified. If you want the source code then you can get this for 25 dollars.
arduino automation7,great. thanks for the prompt response
arduino automation7,do you mind sharing the aia file well. Thanks
arduino automation7,Which application you have used to control this circuit by a mobile …..I mean what is the name of the app that you have used
arduino automation7,Hello sir i am a student of Electrical technology i making this project but when i connected the CH_PD pin of ( esp 8266 module )on Arduino Nano 3.3V pin then my esp 8266 is not work and power led is always off.
