Nom_PDF,Ligne
A000005-datasheet.pdf,8 Company Information
A000005-datasheet.pdf,Company name Arduino S.r.l.
A000005-datasheet.pdf,"Company Addr ess Via Andr ea Appiani 25, 20900 MONZA MB , Italy"
A000005-datasheet.pdf,9 Reference Documentation
A000005-datasheet.pdf,Ref Link
A000005-datasheet.pdf,Arduino IDE (Desktop) https://www .arduino.cc/en/softwar e
A000005-datasheet.pdf,Arduino Cloud Editor https://cr eate.ar duino.cc/editor
A000005-datasheet.pdf,Arduino Cloud Editor - Getting
A000005-datasheet.pdf,Startedhttps://docs.ar duino.cc/ar duino-cloud/guides/editor/
A000005-datasheet.pdf,Arduino Documentation https://docs.ar duino.cc/har dwar e/nano
A000005-datasheet.pdf,Arduino Pr oject Hubhttps://cr eate.ar duino.cc/pr ojecthub?
A000005-datasheet.pdf,by=part&part_id=11332&sort=tr ending
A000005-datasheet.pdf,Library Refer ence https://www .arduino.cc/r eference/en/libr aries/
A000005-datasheet.pdf,Online Stor e https://stor e.arduino.cc/
A000005-datasheet.pdf,10 Revision History
A000005-datasheet.pdf,Date Revision Changes
A000005-datasheet.pdf,25/04/2024 3 Updated link to ne w Cloud Editor
A000005-datasheet.pdf,03/08/2022 2 Refer ence documentation links updates
A000005-datasheet.pdf,12/04/2022 1 First Release
A000005-datasheet.pdf,Arduino® Nano
A000005-datasheet.pdf,16 / 26 Arduino® Nano Modiﬁed: 23/04/2025中⽂ (ZH)
A000005-datasheet.pdf,描述
A000005-datasheet.pdf,Arduino® Nano是⼀款智能开发板，旨在以最⼩的尺⼨构建更快的原型。 Arduino Nano 是  Nano 系列中最早的⼀款产
A000005-datasheet.pdf,品，可为您的试验电路板友好型应⽤提供⾜够的接⼝。该开发板的核⼼是ATmega328 微控制器，时钟频率为  16 MHz ，功
A000005-datasheet.pdf,能与  Arduino Duemilano ve ⼤致相同。该电路板提供  20 个数字输⼊ / 输出引脚、 8 个模拟引脚和⼀个微型  USB 端⼝。
A000005-datasheet.pdf,⽬标领域：
A000005-datasheet.pdf,创客、安全、环境、机器⼈和控制系统
A000005-datasheet.pdf,特点
A000005-datasheet.pdf,ATmega328  微控制器
A000005-datasheet.pdf,⾼性能低功耗  8 位处理器
A000005-datasheet.pdf,在 16 MHz 时钟频率下实现⾼达  16 MIPS 的性能
A000005-datasheet.pdf,32 kB，其中  2 KB ⽤于引导加载程序
A000005-datasheet.pdf,2 kB 内部  SRAM
A000005-datasheet.pdf,1 kB EEPROM
A000005-datasheet.pdf,32 x 8 通⽤⼯作寄存器
A000005-datasheet.pdf,带有独⽴振荡器的实时计数器
A000005-datasheet.pdf,6 通道  PWM
A000005-datasheet.pdf,可编程串⾏  USART
A000005-datasheet.pdf,主/从  SPI 串⾏接⼝
A000005-datasheet.pdf,电源
A000005-datasheet.pdf,Mini-B USB 连接
A000005-datasheet.pdf,7-15V ⾮稳压外部电源（引脚  30 ）
A000005-datasheet.pdf,5V 稳压外部电源（引脚  27 ）
A000005-datasheet.pdf,休眠模式
A000005-datasheet.pdf,空闲
A000005-datasheet.pdf,ADC 降噪
A000005-datasheet.pdf,节能
A000005-datasheet.pdf,掉电
A000005-datasheet.pdf,待机
A000005-datasheet.pdf,延⻓待机
A000005-datasheet.pdf,输⼊ /输出
A000005-datasheet.pdf,20 数字
A000005-datasheet.pdf,8 模拟
A000005-datasheet.pdf,6 PWM 输出
A000005-datasheet.pdf,Arduino® Nano
A000005-datasheet.pdf,17 / 26 Arduino® Nano Modiﬁed: 23/04/2025⽬录
A000005-datasheet.pdf,11 电路板简介
A000005-datasheet.pdf,11.1 应⽤⽰例
A000005-datasheet.pdf,Arduino Nano 是  Nano 系列中⾸款嵌⼊式微控制器，具有最基本的功能，专为创客社区的微型项⽬⽽设计。它拥有⼤量输
A000005-datasheet.pdf,⼊/输出引脚，可利⽤  UART 、 SPI 和  I2C 等多种串⾏通信。硬件兼容  Arduino IDE 、 Arduino CLI 和⽹络编辑器。
A000005-datasheet.pdf,安全性：⾼性能和低功耗的特点为开发基于安全性的应⽤提供了机会，如使⽤指纹传感器的⻔禁系统。利⽤串⾏通信接⼝
A000005-datasheet.pdf,连接传感器和外部设备的灵活性扩⼤了实⽤范围。
A000005-datasheet.pdf,环境：微控制器的低功耗特性和电路板的电源选项增强了实施与环境问题有关的远程物联⽹项⽬的能⼒。
A000005-datasheet.pdf,机器⼈技术: 机器⼈技术⼀直是创客社区最喜欢探索的领域，有了这个微型嵌⼊式硬件，您现在可以创建复杂⽽⾼级的机器
A000005-datasheet.pdf,⼈应⽤程序。
A000005-datasheet.pdf,11.2 配件
A000005-datasheet.pdf,11.3 相关产品
A000005-datasheet.pdf,Arduino Nano 33 BLE
A000005-datasheet.pdf,Arduino 33 IoT
A000005-datasheet.pdf,Arduino Micr o
A000005-datasheet.pdf,12 额定值
A000005-datasheet.pdf,12.1 建议运⾏条件
A000005-datasheet.pdf,符号 描述 最⼩值 最⼤值
A000005-datasheet.pdf,整个电路板的保守温度极限值： -40 °C 85 °C
A000005-datasheet.pdf,Arduino® Nano
A000005-datasheet.pdf,18 / 26 Arduino® Nano Modiﬁed: 23/04/202512.2 功耗
A000005-datasheet.pdf,符号 描述 最⼩值 典型值 最⼤值 单位
A000005-datasheet.pdf,USB V CC USB 电源输⼊ TBC mW
A000005-datasheet.pdf,VIN 来⾃  VIN 焊盘的输⼊ TBC mW
A000005-datasheet.pdf,13 功能概述
A000005-datasheet.pdf,13.1 ⽅框图
A000005-datasheet.pdf,Arduino Nano ⽅框图
A000005-datasheet.pdf,Arduino® Nano
A000005-datasheet.pdf,19 / 26 Arduino® Nano Modiﬁed: 23/04/202513.2 处理器
A000005-datasheet.pdf,Arduino Nano v3.3 电路板的主处理器是⾼性能、低功耗的  8 位  ATmega328 微控制器，其时钟频率为  16 MHz 。芯⽚⽀持
A000005-datasheet.pdf,UART T TL (5V) 、 I2C (TWI) 和  SPI ，能够通过串⾏通信接⼝连接外部设备。 Arduino Nano 可通过  Arduino 软件进⾏编程，
A000005-datasheet.pdf,降低了新⽤⼾的⼊⻔⻔槛。最⼩尺⼨的嵌⼊式硬件使其成为创客社区试验电路板友好型项⽬的最佳选择。
A000005-datasheet.pdf,13.3 电源树
A000005-datasheet.pdf,Arduino Nano 电源树
A000005-datasheet.pdf,Arduino Nano 可以通过  USB 端⼝或  VIN 供电。 VIN 的输⼊电源由⼀个  LDO 进⾏调节，因此电源电压限制在  5V ，使电路
A000005-datasheet.pdf,板在最佳状态下运⾏。另外还有⼀个稳压器，可将电压限制在  3.3V ，为需要低电压的元件供电。
A000005-datasheet.pdf,Arduino® Nano
A000005-datasheet.pdf,20 / 26 Arduino® Nano Modiﬁed: 23/04/202514 电路板操作
A000005-datasheet.pdf,14.1 ⼊⻔指南  - IDE
A000005-datasheet.pdf,如需在离线状态下对  Arduino® Nano 进⾏编程，则需要安装  Arduino® Desktop IDE [1] 若要将  Arduino Uno 连接到计算
A000005-datasheet.pdf,机，则需要使⽤  Micr o-B USB 电缆。如  LED 指⽰灯所⽰，该电缆还可以为电路板供电。
A000005-datasheet.pdf,14.2 ⼊⻔指南  - Arduino Cloud Editor
A000005-datasheet.pdf,包括本电路板在内的所有  Arduino® 电路板都可以在  Arduino Cloud Editor **[2] 上开箱即⽤，只需安装⼀个简单的插件即
A000005-datasheet.pdf,可。  Arduino Cloud Editor 是在线托管的，因此它将始终提供最新功能并⽀持所有电路板。接下来[3]**开始在浏览器上
A000005-datasheet.pdf,编码并将程序上传到您的电路板上。
A000005-datasheet.pdf,14.3 ⽰例程序
A000005-datasheet.pdf,Arduino® 的⽰例程序可以在  Arduino® IDE 的 “ ⽰例 ” 菜单或  Arduino ⽹站  [4] 的“⽂档 ” 部分找到
A000005-datasheet.pdf,14.4 在线资源
A000005-datasheet.pdf,现在，您已经了解该电路板的基本功能，就可以通过查看  Arduino Pr oject Hub **[5]** 、 Arduino® Libr ary Refer ence
A000005-datasheet.pdf,[6] 和在线商店  [7] 上的精彩项⽬来探索它所提供的⽆限可能性；在这些项⽬中，您可以为电路板配备传感器、执⾏器等。
A000005-datasheet.pdf,Arduino® Nano
A000005-datasheet.pdf,21 / 26 Arduino® Nano Modiﬁed: 23/04/202515 连接器引脚布局
A000005-datasheet.pdf,Arduino Nano 电源树
A000005-datasheet.pdf,Arduino® Nano
A000005-datasheet.pdf,22 / 26 Arduino® Nano Modiﬁed: 23/04/202515.1 模拟
A000005-datasheet.pdf,引脚 功能 类型 描述
A000005-datasheet.pdf,1 +3V3 电源 5V USB 电源
A000005-datasheet.pdf,2 A0 模拟 模拟输⼊ 0 / GPIO
A000005-datasheet.pdf,3 A1 模拟 模拟输⼊ 1 / GPIO
A000005-datasheet.pdf,4 A2 模拟 模拟输⼊ 2 / GPIO
A000005-datasheet.pdf,5 A3 模拟 模拟输⼊ 3 / GPIO
A000005-datasheet.pdf,6 A4 模拟 模拟输⼊ 4 / GPIO
A000005-datasheet.pdf,7 A5 模拟 模拟输⼊ 5 / GPIO
A000005-datasheet.pdf,8 A6 模拟 模拟输⼊ 6 / GPIO
A000005-datasheet.pdf,9 A7 模拟 模拟输⼊ 7 / GPIO
A000005-datasheet.pdf,10 +5V 电源 +5V 电源轨
A000005-datasheet.pdf,11 复位 复位 复位
A000005-datasheet.pdf,12 GND 电源 接地
A000005-datasheet.pdf,12 VIN 电源 电压输⼊
A000005-datasheet.pdf,15.2 数字
A000005-datasheet.pdf,引脚 功能 类型 描述
A000005-datasheet.pdf,1 D1/TX1 数字 数字输⼊  1/GPIO
A000005-datasheet.pdf,2 D0/RX0 数字 数字输⼊  0/GPIO
A000005-datasheet.pdf,3 D2 数字 数字输⼊  2/GPIO
A000005-datasheet.pdf,4 D3 数字 数字输⼊  3/GPIO
A000005-datasheet.pdf,5 D4 数字 数字输⼊  4/GPIO
A000005-datasheet.pdf,6 D5 数字 数字输⼊  5/GPIO
A000005-datasheet.pdf,7 D6 数字 数字输⼊  6/GPIO
A000005-datasheet.pdf,8 D7 数字 数字输⼊  7/GPIO
A000005-datasheet.pdf,9 D8 数字 数字输⼊  8/GPIO
A000005-datasheet.pdf,10 D9 数字 数字输⼊  9/GPIO
A000005-datasheet.pdf,11 D10 数字 数字输⼊  10/GPIO
A000005-datasheet.pdf,12 D11 数字 数字输⼊  11/GPIO
A000005-datasheet.pdf,13 D12 数字 数字输⼊  12/GPIO
A000005-datasheet.pdf,14 D13 数字 数字输⼊  13/GPIO
A000005-datasheet.pdf,15 复位 复位 复位
A000005-datasheet.pdf,16 GND 电源 接地
A000005-datasheet.pdf,Arduino® Nano
A000005-datasheet.pdf,23 / 26 Arduino® Nano Modiﬁed: 23/04/202515.3 ATmega328
A000005-datasheet.pdf,引脚 功能 类型 描述
A000005-datasheet.pdf,1 PB0 内部 串⾏线调试
A000005-datasheet.pdf,2 PB1 内部 串⾏线调试
A000005-datasheet.pdf,3 PB2 内部 串⾏线调试
A000005-datasheet.pdf,4 PB3 内部 串⾏线调试
A000005-datasheet.pdf,5 PB4 内部 串⾏线调试
A000005-datasheet.pdf,6 PB5 内部 串⾏线调试
A000005-datasheet.pdf,16 机械层信息
A000005-datasheet.pdf,Arduino Nano 机械尺⼨
A000005-datasheet.pdf,Arduino® Nano
A000005-datasheet.pdf,24 / 26 Arduino® Nano Modiﬁed: 23/04/202517 认证
A000005-datasheet.pdf,17.1 符合性声明  CE DoC （欧盟）
A000005-datasheet.pdf,我们在此郑重声明，上述产品符合以下欧盟指令的基本要求，因此有资格在包括欧盟（ EU ）和欧洲经济区（ EEA ）在内的
A000005-datasheet.pdf,市场内⾃由流通。
A000005-datasheet.pdf,17.2 声明符合欧盟  RoHS 和  REACH 211 01/19/2021
A000005-datasheet.pdf,Arduino 电路板符合欧洲议会关于限制在电⼦电⽓设备中使⽤某些有害物质的  RoHS 2 指令  2011/65/EU 和欧盟理事会于
A000005-datasheet.pdf,2015 年  6 ⽉  4 ⽇颁布的关于限制在电⼦电⽓设备中使⽤某些有害物质的  RoHS 3 指令  2015/863/E U 。
A000005-datasheet.pdf,物质 最⼤限值（ ppm)
A000005-datasheet.pdf,铅 (Pb) 1000
A000005-datasheet.pdf,镉 (Cd) 100
A000005-datasheet.pdf,汞 (Hg) 1000
A000005-datasheet.pdf,六价铬（ Cr6+ ） 1000
A000005-datasheet.pdf,多溴联苯（ PBB ） 1000
A000005-datasheet.pdf,多溴联苯醚（ PBDE ） 1000
A000005-datasheet.pdf,邻苯⼆甲酸⼆ (2- ⼄基⼰ ) 酯  (DEHP) 1000
A000005-datasheet.pdf,邻苯⼆甲酸丁苄酯  (BBP) 1000
A000005-datasheet.pdf,邻苯⼆甲酸⼆丁酯（ DBP ） 1000
A000005-datasheet.pdf,邻苯⼆甲酸⼆异丁酯（ DIBP ） 1000
A000005-datasheet.pdf,豁免：未申请任何豁免。
A000005-datasheet.pdf,Arduino 电路板完全符合欧盟法规  (EC) 1907/2006 中关于化学品注册、评估、许可和限制  (REA CH) 的相关要求。我们声
A000005-datasheet.pdf,"明，所有产品（包括包装）中的  SVHC ( https://echa.eur opa.eu/web/guest/candidate-list-table ), （欧洲化学品管理局⽬"
A000005-datasheet.pdf,前发布的《⾼度关注物质候选授权清单》）含量总浓度均未超过  0.1% 。据我们所知，我们还声明，我们的产品不含  ECHA
A000005-datasheet.pdf,（欧洲化学品管理局） 1907/2006/EC 公布的候选清单附件  XVII 中规定的 “ 授权清单 ” （ REACH 法规附件  XIV ）和⾼度关注物
A000005-datasheet.pdf,质 (SVHC) 所列的任何物质。
A000005-datasheet.pdf,Arduino® Nano
A000005-datasheet.pdf,25 / 26 Arduino® Nano Modiﬁed: 23/04/202517.3 冲突矿产声明
A000005-datasheet.pdf,作为电⼦和电⽓元件的全球供应商， Arduino 意识到我们有义务遵守有关冲突矿产的法律法规，特别是《多德 - 弗兰克华尔
A000005-datasheet.pdf,街改⾰与消费者保护法案》第  1502 条。 Arduino 不直接采购或加⼯锡、钽、钨或⾦等冲突矿物。冲突矿物以焊料的形式或
A000005-datasheet.pdf,作为⾦属合⾦的组成部分存在于我们的产品中。作为我们合理尽职调查的⼀部分， Arduino 已联系供应链中的元件供应
A000005-datasheet.pdf,商，以核实他们是否始终遵守法规的相关规定。根据迄今收到的信息，我们声明我们的产品中含有来⾃⾮冲突地区的冲突
A000005-datasheet.pdf,矿物。
A000005-datasheet.pdf,17.4 FCC 警告
A000005-datasheet.pdf,任何未经合规性负责⽅明确批准的更改或修改都可能导致⽤⼾⽆权操作设备。
A000005-datasheet.pdf,本设备符合  FCC 规则第  15 部分的规定。操作须满⾜以下两个条件：
A000005-datasheet.pdf,(1) 此设备不会造成有害⼲扰
A000005-datasheet.pdf,(2) 此设备必须接受接收到的任何⼲扰，包括可能导致不良操作的⼲扰。
A000005-datasheet.pdf,FCC 射频辐射暴露声明 :
A000005-datasheet.pdf,1. 此发射器不得与任何其他天线或发射器放置在同⼀位置或同时运⾏。
A000005-datasheet.pdf,2. 此设备符合为⾮受控环境规定的射频辐射暴露限值。
A000005-datasheet.pdf,3. 安装和操作本设备时，辐射源与您的⾝体之间⾄少应保持  20 厘⽶的距离。
A000005-datasheet.pdf,English: User manuals for license-e xempt r adio appar atus shall contain the follo wing or equivalent notice in a
A000005-datasheet.pdf,conspicuous location in the user manual or alternatively on the de vice or both. This de vice complies with Industry
A000005-datasheet.pdf,Canada license-e xempt RSS standar d(s). Oper ation is subject to the follo wing two conditions:
A000005-datasheet.pdf,(1) this de vice may not cause interfer ence
A000005-datasheet.pdf,"(2) this de vice must accept any interfer ence, including interfer ence that may cause undesir ed oper ation of the"
A000005-datasheet.pdf,device.
A000005-datasheet.pdf,French: Le pr ésent appar eil est conforme aux CNR d’Industrie Canada applicables aux appar eils r adio e xempts de
A000005-datasheet.pdf,licence. L ’exploitation est autorisée aux deux conditions suivantes :
A000005-datasheet.pdf,(1) l’ appar eil nedoit pas pr oduir e de br ouillage
A000005-datasheet.pdf,"(2) l’utilisateur de l’ appar eil doit accepter tout br ouillage r adioélectrique subi, même si le br ouillage est susceptible"
A000005-datasheet.pdf,d’en compr omettr e le fonctionnement.
A000005-datasheet.pdf,IC SAR警告 :
A000005-datasheet.pdf,English This equipment should be installed and oper ated with a minimum distance of 20 cm between the r adiator
A000005-datasheet.pdf,and your body .
A000005-datasheet.pdf,"French: Lors de l’ installation et de l’ e xploitation de ce dispositif, la distance entr e le r adiateur et le corps est d ’ au"
A000005-datasheet.pdf,moins 20 cm.
A000005-datasheet.pdf,重要提⽰ : EUT 的⼯作温度不能超过  80°C ，也不能低于  -20°C 。
A000005-datasheet.pdf,Arduino S.r.l. 特此声明，本产品符合  2014/53/EU 指令的基本要求和其他相关规定。本产品允许在所有欧盟成员国使⽤。
A000005-datasheet.pdf,Arduino® Nano
A000005-datasheet.pdf,26 / 26 Arduino® Nano Modiﬁed: 23/04/202518 公司信息
A000005-datasheet.pdf,公司名称 Arduino S.r.l.
A000005-datasheet.pdf,"公司地址 Via Andr ea Appiani 25, 20900 MONZA MB , Italy"
A000005-datasheet.pdf,19 参考资料
A000005-datasheet.pdf,参考资料 链接
A000005-datasheet.pdf,Arduino IDE
A000005-datasheet.pdf,(Desktop)https://www .arduino.cc/en/softwar e
A000005-datasheet.pdf,Arduino IDE
A000005-datasheet.pdf,(Cloud)https://cr eate.ar duino.cc/editor
A000005-datasheet.pdf,Cloud IDE ⼊⻔指
A000005-datasheet.pdf,南https://cr eate.ar duino.cc/pr ojecthub/Ar duino_Genuino/getting-started-with-ar duino-web-
A000005-datasheet.pdf,editor-4b3e4a
A000005-datasheet.pdf,Arduino ⽂档 https://docs.ar duino.cc/har dwar e/nano
A000005-datasheet.pdf,Arduino Pr oject
A000005-datasheet.pdf,Hubhttps://cr eate.ar duino.cc/pr ojecthub?b y=part&part_id=11332&sort=tr ending
A000005-datasheet.pdf,库参考 https://www .arduino.cc/r eference/en/libr aries/
A000005-datasheet.pdf,在线商店 https://stor e.arduino.cc/
A000005-datasheet.pdf,20 修订记录
A000005-datasheet.pdf,⽇期 版次 变更
A000005-datasheet.pdf,2022/03/08 2 参考资料链接更新
A000005-datasheet.pdf,2022/12/04 1 ⾸次发布
A000005.PDF,Arduino Nano
A000005.PDF,Arduino Nano Front  Arduino Nano Rear
A000005.PDF,Overview
A000005.PDF,"The Arduino Nano is a small, complete, and breadboard -friendly board based on the ATmega328  (Arduino"
A000005.PDF,Nano 3.0) or ATmega168  (Arduino Nano 2.x). It has more or less the same functionality of the Arduino
A000005.PDF,"Duemilanove, but in a different package. It lacks only a DC power jack, and works with a Mini -B USB cable"
A000005.PDF,instead of a standard one. The Nano was designed and is being produced by Gravitech.
A000005.PDF,Schematic and Design
A000005.PDF,"Arduino Nano 3.0  (ATmega328 ): schematic , Eagle files ."
A000005.PDF,"Arduino Nano 2.3  (ATmega168 ): manual  (pdf), Eagle files . Note:  since the free version of Eagle d oes not"
A000005.PDF,"handle more than 2 layers, and this version of the Nano is 4 layers, it is published here unrouted, so users"
A000005.PDF,can open and use it in the free version of Eagle.
A000005.PDF,Specifications:
A000005.PDF,Microcontroller  Atmel ATmega168  or ATmega328
A000005.PDF,Operating Voltage (logic
